Rating,sentiment,sentiment_score
1,NEGATIVE,0.9991511106491089
5,NEGATIVE,0.9184128046035767
1,NEGATIVE,0.9924408197402954
3,NEGATIVE,0.9997813105583191
1,NEGATIVE,0.9997974038124084
1,NEGATIVE,0.9986138343811035
5,POSITIVE,0.9962121248245239
4,POSITIVE,0.9968255758285522
2,NEGATIVE,0.9961897730827332
5,POSITIVE,0.9995811581611633
5,POSITIVE,0.999637246131897
1,NEGATIVE,0.9994416832923889
1,NEGATIVE,0.9987621307373047
3,NEGATIVE,0.9996095299720764
1,NEGATIVE,0.9928653240203857
5,POSITIVE,0.9996460676193237
1,NEGATIVE,0.903554379940033
5,POSITIVE,0.9997280240058899
1,NEGATIVE,0.9941444993019104
5,POSITIVE,0.9997801184654236
1,NEGATIVE,0.9994140863418579
1,NEGATIVE,0.979050874710083
5,NEGATIVE,0.9997677206993103
5,POSITIVE,0.9994909763336182
1,NEGATIVE,0.9991573095321655
5,NEGATIVE,0.9747849106788635
5,POSITIVE,0.9992639422416687
1,NEGATIVE,0.9973090887069702
5,POSITIVE,0.9990037083625793
5,POSITIVE,0.9998723268508911
5,POSITIVE,0.9998505115509033
5,POSITIVE,0.9991869330406189
5,POSITIVE,0.9968210458755493
4,NEGATIVE,0.9940794706344604
4,NEGATIVE,0.920657217502594
5,POSITIVE,0.9997202754020691
4,NEGATIVE,0.9997239708900452
1,NEGATIVE,0.9914358258247375
5,NEGATIVE,0.9997697472572327
5,POSITIVE,0.9997456669807434
5,POSITIVE,0.999828577041626
5,POSITIVE,0.9952781200408936
4,POSITIVE,0.9784319400787354
5,NEGATIVE,0.8839696049690247
5,POSITIVE,0.9997455477714539
5,POSITIVE,0.9998434782028198
1,NEGATIVE,0.9583632349967957
1,NEGATIVE,0.9739537239074707
5,POSITIVE,0.9998335838317871
5,POSITIVE,0.9994825124740601
1,NEGATIVE,0.9993487000465393
5,NEGATIVE,0.9997604489326477
5,NEGATIVE,0.8681854009628296
1,NEGATIVE,0.9997736811637878
5,POSITIVE,0.9927611351013184
1,NEGATIVE,0.9791120290756226
2,NEGATIVE,0.9980090260505676
1,NEGATIVE,0.9930900931358337
1,NEGATIVE,0.9996880292892456
5,POSITIVE,0.9843676686286926
1,POSITIVE,0.9957038760185242
5,POSITIVE,0.999440610408783
5,POSITIVE,0.999334990978241
5,POSITIVE,0.9992770552635193
5,POSITIVE,0.9998107552528381
1,NEGATIVE,0.9985252022743225
1,NEGATIVE,0.9992154836654663
1,NEGATIVE,0.9983128309249878
5,NEGATIVE,0.9964879751205444
4,NEGATIVE,0.943609356880188
1,NEGATIVE,0.9890923500061035
5,POSITIVE,0.9998268485069275
1,POSITIVE,0.995144248008728
4,POSITIVE,0.986224889755249
1,NEGATIVE,0.9931828379631042
1,NEGATIVE,0.9997637867927551
1,NEGATIVE,0.9986147880554199
1,NEGATIVE,0.9974449872970581
1,POSITIVE,0.5322025418281555
4,POSITIVE,0.9997417330741882
1,NEGATIVE,0.999099612236023
5,POSITIVE,0.9998148083686829
5,POSITIVE,0.8128406405448914
5,NEGATIVE,0.5572388768196106
1,NEGATIVE,0.9987983703613281
5,POSITIVE,0.9998531341552734
1,NEGATIVE,0.9983135461807251
5,POSITIVE,0.9887356162071228
5,POSITIVE,0.998939573764801
4,POSITIVE,0.9994251728057861
1,NEGATIVE,0.9994140863418579
1,NEGATIVE,0.9958677291870117
1,NEGATIVE,0.9987020492553711
1,NEGATIVE,0.998016357421875
5,POSITIVE,0.9997575879096985
5,POSITIVE,0.9998646974563599
1,NEGATIVE,0.9994478821754456
5,POSITIVE,0.999859094619751
1,NEGATIVE,0.9993315935134888
4,POSITIVE,0.9997488856315613
1,NEGATIVE,0.999150276184082
1,NEGATIVE,0.999643087387085
5,POSITIVE,0.9756482243537903
5,NEGATIVE,0.9984825253486633
5,NEGATIVE,0.9983969330787659
1,NEGATIVE,0.9980625510215759
4,POSITIVE,0.9883843660354614
1,NEGATIVE,0.9993902444839478
5,NEGATIVE,0.993504524230957
5,POSITIVE,0.9992631077766418
5,NEGATIVE,0.9917458891868591
5,POSITIVE,0.9932200908660889
1,NEGATIVE,0.9986969828605652
1,POSITIVE,0.9933089017868042
1,NEGATIVE,0.9996286630630493
5,POSITIVE,0.9998668432235718
5,POSITIVE,0.9998810291290283
1,POSITIVE,0.9973552227020264
4,POSITIVE,0.9975687861442566
4,NEGATIVE,0.9977182149887085
1,NEGATIVE,0.9937731623649597
5,POSITIVE,0.9998745918273926
5,POSITIVE,0.975245475769043
5,NEGATIVE,0.9972680807113647
5,POSITIVE,0.9788196682929993
1,NEGATIVE,0.9991346001625061
5,POSITIVE,0.9986147880554199
5,POSITIVE,0.9979555606842041
5,NEGATIVE,0.9743043184280396
2,NEGATIVE,0.9993914365768433
5,NEGATIVE,0.9994117021560669
1,NEGATIVE,0.9955174326896667
1,NEGATIVE,0.9986009001731873
4,NEGATIVE,0.9439361691474915
1,NEGATIVE,0.9984496831893921
2,NEGATIVE,0.9442389011383057
1,NEGATIVE,0.9986891150474548
5,POSITIVE,0.9997568726539612
5,NEGATIVE,0.9911913275718689
5,POSITIVE,0.9997676014900208
1,NEGATIVE,0.9915832877159119
1,NEGATIVE,0.9978969097137451
1,NEGATIVE,0.99186772108078
5,POSITIVE,0.9998660087585449
5,POSITIVE,0.9997031092643738
5,POSITIVE,0.9980037808418274
1,NEGATIVE,0.9932550191879272
2,NEGATIVE,0.9989749193191528
5,POSITIVE,0.9995380640029907
5,POSITIVE,0.9996557235717773
1,NEGATIVE,0.9954336285591125
1,NEGATIVE,0.9994949102401733
1,NEGATIVE,0.9958256483078003
5,POSITIVE,0.9998249411582947
5,NEGATIVE,0.9895304441452026
5,POSITIVE,0.9908193945884705
1,NEGATIVE,0.9984853863716125
1,NEGATIVE,0.9986501336097717
5,NEGATIVE,0.9472506046295166
1,NEGATIVE,0.9930822849273682
1,NEGATIVE,0.9997572302818298
1,NEGATIVE,0.9987320303916931
5,POSITIVE,0.9996494054794312
5,POSITIVE,0.9998708963394165
5,POSITIVE,0.9996860027313232
5,NEGATIVE,0.9281699657440186
1,NEGATIVE,0.9834074378013611
1,NEGATIVE,0.9956847429275513
1,NEGATIVE,0.9977693557739258
1,NEGATIVE,0.9995883107185364
5,POSITIVE,0.9995380640029907
1,NEGATIVE,0.9944943785667419
1,NEGATIVE,0.9970889687538147
5,POSITIVE,0.9924954175949097
1,NEGATIVE,0.9995352029800415
5,POSITIVE,0.9998331069946289
3,NEGATIVE,0.9981402158737183
1,NEGATIVE,0.9993962049484253
5,POSITIVE,0.9954952001571655
1,NEGATIVE,0.9992148876190186
5,POSITIVE,0.9997279047966003
1,NEGATIVE,0.999062716960907
5,POSITIVE,0.9998655319213867
5,POSITIVE,0.999235987663269
5,NEGATIVE,0.9984935522079468
5,POSITIVE,0.9998216032981873
1,NEGATIVE,0.999480664730072
5,POSITIVE,0.9987694621086121
5,POSITIVE,0.9994288086891174
5,POSITIVE,0.9998227953910828
1,NEGATIVE,0.9994997978210449
5,POSITIVE,0.9998469352722168
5,NEGATIVE,0.9913307428359985
1,NEGATIVE,0.9957068562507629
1,NEGATIVE,0.998735249042511
5,NEGATIVE,0.9965464472770691
4,POSITIVE,0.9968327879905701
1,NEGATIVE,0.9998125433921814
1,NEGATIVE,0.9990940093994141
5,POSITIVE,0.999866247177124
5,NEGATIVE,0.9977182149887085
5,POSITIVE,0.9991094470024109
1,NEGATIVE,0.9984675049781799
5,POSITIVE,0.999876856803894
3,NEGATIVE,0.9937145113945007
5,POSITIVE,0.998584508895874
4,POSITIVE,0.9727216958999634
5,POSITIVE,0.9807073473930359
5,POSITIVE,0.9961792230606079
1,NEGATIVE,0.9983172416687012
1,NEGATIVE,0.9091145396232605
5,POSITIVE,0.9910974502563477
1,NEGATIVE,0.9947186708450317
1,NEGATIVE,0.9995630383491516
5,POSITIVE,0.9990358352661133
4,POSITIVE,0.9996840953826904
5,POSITIVE,0.9995245933532715
5,POSITIVE,0.9989627599716187
1,POSITIVE,0.9908930063247681
2,NEGATIVE,0.998828113079071
1,NEGATIVE,0.9984281063079834
4,POSITIVE,0.9998030066490173
1,NEGATIVE,0.9941704869270325
5,POSITIVE,0.9995449185371399
5,POSITIVE,0.999489426612854
5,POSITIVE,0.9875192642211914
5,POSITIVE,0.9970753192901611
5,POSITIVE,0.9998395442962646
5,POSITIVE,0.9836922883987427
1,NEGATIVE,0.9992617964744568
1,NEGATIVE,0.9984468817710876
5,POSITIVE,0.9993755221366882
2,NEGATIVE,0.999487042427063
2,NEGATIVE,0.9995418787002563
1,NEGATIVE,0.8020098805427551
2,NEGATIVE,0.5335995554924011
5,NEGATIVE,0.9528253674507141
5,POSITIVE,0.9996564388275146
4,NEGATIVE,0.9995006322860718
5,POSITIVE,0.9977974891662598
5,POSITIVE,0.993678629398346
3,POSITIVE,0.9997320771217346
5,POSITIVE,0.9998770952224731
4,POSITIVE,0.9995779395103455
5,POSITIVE,0.9993687272071838
5,POSITIVE,0.9998181462287903
5,POSITIVE,0.999832272529602
1,POSITIVE,0.9368622899055481
1,NEGATIVE,0.999687910079956
1,NEGATIVE,0.9992577433586121
5,NEGATIVE,0.558620035648346
5,POSITIVE,0.9978546500205994
1,NEGATIVE,0.9996851682662964
3,NEGATIVE,0.9996563196182251
5,POSITIVE,0.9951481223106384
5,POSITIVE,0.999692440032959
5,POSITIVE,0.9998365640640259
5,POSITIVE,0.999235987663269
5,POSITIVE,0.9601847529411316
4,NEGATIVE,0.9788314700126648
5,POSITIVE,0.9998438358306885
5,POSITIVE,0.9998750686645508
1,POSITIVE,0.9903215765953064
5,POSITIVE,0.9998688697814941
5,POSITIVE,0.9740068912506104
3,NEGATIVE,0.999653697013855
5,POSITIVE,0.9997125267982483
1,NEGATIVE,0.9920529127120972
4,NEGATIVE,0.9997902512550354
4,POSITIVE,0.6418522596359253
2,NEGATIVE,0.9947502017021179
4,POSITIVE,0.9944479465484619
1,NEGATIVE,0.9996837377548218
5,POSITIVE,0.9998843669891357
5,POSITIVE,0.9985104203224182
4,NEGATIVE,0.9974035620689392
1,NEGATIVE,0.9994968175888062
1,NEGATIVE,0.9997188448905945
1,NEGATIVE,0.999768078327179
5,NEGATIVE,0.9982478618621826
3,POSITIVE,0.9969081282615662
5,POSITIVE,0.9906582832336426
5,NEGATIVE,0.9996790885925293
5,POSITIVE,0.8935648202896118
5,POSITIVE,0.9998506307601929
5,POSITIVE,0.9998389482498169
5,POSITIVE,0.9998505115509033
5,NEGATIVE,0.9858065247535706
5,POSITIVE,0.9972924590110779
5,NEGATIVE,0.6451663970947266
5,POSITIVE,0.9998579025268555
5,POSITIVE,0.9996505975723267
1,NEGATIVE,0.9944943785667419
5,POSITIVE,0.9996994733810425
1,NEGATIVE,0.9918447136878967
5,POSITIVE,0.9949040412902832
5,POSITIVE,0.9993313550949097
1,NEGATIVE,0.9994456171989441
5,NEGATIVE,0.9889974594116211
5,POSITIVE,0.9997633099555969
2,NEGATIVE,0.9995039701461792
5,POSITIVE,0.9998365640640259
5,POSITIVE,0.999850869178772
5,NEGATIVE,0.9979043006896973
5,POSITIVE,0.9997780919075012
5,POSITIVE,0.5337275862693787
1,NEGATIVE,0.998288094997406
1,NEGATIVE,0.9997178912162781
5,NEGATIVE,0.9920870661735535
3,NEGATIVE,0.9997606873512268
5,POSITIVE,0.9139009118080139
1,NEGATIVE,0.9998098015785217
1,NEGATIVE,0.9991839528083801
1,NEGATIVE,0.9995817542076111
1,NEGATIVE,0.9945012331008911
5,POSITIVE,0.9998047947883606
5,POSITIVE,0.9991356730461121
1,NEGATIVE,0.8507061004638672
5,NEGATIVE,0.9875232577323914
5,POSITIVE,0.9997699856758118
2,NEGATIVE,0.9202280044555664
2,POSITIVE,0.9591373801231384
5,POSITIVE,0.9998530149459839
1,NEGATIVE,0.9995146989822388
5,POSITIVE,0.9998449087142944
5,POSITIVE,0.9998643398284912
5,POSITIVE,0.9997586607933044
1,NEGATIVE,0.999534010887146
5,POSITIVE,0.9996517896652222
4,POSITIVE,0.9998761415481567
4,NEGATIVE,0.9957680702209473
5,POSITIVE,0.9997581839561462
5,POSITIVE,0.9984329342842102
5,POSITIVE,0.9998337030410767
5,POSITIVE,0.9986506104469299
5,NEGATIVE,0.9233309030532837
5,POSITIVE,0.9212647080421448
5,POSITIVE,0.999603807926178
2,NEGATIVE,0.9994854927062988
1,NEGATIVE,0.9990866184234619
2,NEGATIVE,0.5432347655296326
1,NEGATIVE,0.9995599389076233
3,NEGATIVE,0.9889487028121948
1,NEGATIVE,0.9986441731452942
5,NEGATIVE,0.9984423518180847
5,POSITIVE,0.9998348951339722
1,NEGATIVE,0.9996856451034546
5,POSITIVE,0.9981614947319031
4,POSITIVE,0.9514443278312683
1,NEGATIVE,0.798229455947876
4,POSITIVE,0.9995947480201721
5,POSITIVE,0.9998639822006226
1,NEGATIVE,0.9998088479042053
1,NEGATIVE,0.9997854828834534
1,NEGATIVE,0.9875426292419434
1,NEGATIVE,0.993124783039093
1,NEGATIVE,0.9467905759811401
1,NEGATIVE,0.9991270899772644
5,NEGATIVE,0.9885744452476501
2,NEGATIVE,0.9989891648292542
2,NEGATIVE,0.9995793700218201
5,POSITIVE,0.9998655319213867
5,NEGATIVE,0.9147301912307739
5,POSITIVE,0.9998725652694702
5,POSITIVE,0.9998650550842285
5,POSITIVE,0.9866341352462769
5,POSITIVE,0.9987107515335083
5,POSITIVE,0.9921337366104126
5,POSITIVE,0.9997441172599792
5,POSITIVE,0.998803973197937
1,POSITIVE,0.9878889918327332
3,NEGATIVE,0.9958934783935547
1,NEGATIVE,0.9959659576416016
5,POSITIVE,0.9993738532066345
4,POSITIVE,0.979472279548645
1,POSITIVE,0.9970234036445618
1,NEGATIVE,0.9998114705085754
5,POSITIVE,0.999779999256134
3,NEGATIVE,0.5366283655166626
5,POSITIVE,0.9986028075218201
5,NEGATIVE,0.725906491279602
1,NEGATIVE,0.9996422529220581
5,POSITIVE,0.9997665286064148
1,NEGATIVE,0.999288022518158
1,NEGATIVE,0.9997591376304626
1,NEGATIVE,0.9985674619674683
1,NEGATIVE,0.9997585415840149
1,NEGATIVE,0.9989317059516907
5,POSITIVE,0.9998490810394287
5,POSITIVE,0.8640257120132446
1,NEGATIVE,0.9932154417037964
5,POSITIVE,0.9917275905609131
1,NEGATIVE,0.9862757921218872
5,NEGATIVE,0.9690644145011902
5,POSITIVE,0.9998539686203003
1,NEGATIVE,0.9922882914543152
5,POSITIVE,0.9998561143875122
5,POSITIVE,0.9944955706596375
1,NEGATIVE,0.9956486821174622
1,NEGATIVE,0.9996206760406494
1,NEGATIVE,0.9901538491249084
2,NEGATIVE,0.9995896220207214
4,NEGATIVE,0.999797523021698
5,NEGATIVE,0.9403518438339233
1,NEGATIVE,0.995252251625061
1,NEGATIVE,0.9994542002677917
1,POSITIVE,0.9997847676277161
5,POSITIVE,0.9995437264442444
1,NEGATIVE,0.9981167316436768
5,POSITIVE,0.9926371574401855
5,POSITIVE,0.9990235567092896
5,POSITIVE,0.9998457431793213
1,NEGATIVE,0.9820713400840759
4,POSITIVE,0.999859094619751
1,NEGATIVE,0.9894742369651794
5,POSITIVE,0.9998795986175537
1,NEGATIVE,0.9933517575263977
1,POSITIVE,0.9995061159133911
2,NEGATIVE,0.99969482421875
1,NEGATIVE,0.999638557434082
5,POSITIVE,0.9983522891998291
1,NEGATIVE,0.999314546585083
1,NEGATIVE,0.9963927865028381
5,POSITIVE,0.9998569488525391
1,NEGATIVE,0.9935795068740845
1,NEGATIVE,0.9994995594024658
4,POSITIVE,0.9981556534767151
1,NEGATIVE,0.9971327781677246
5,POSITIVE,0.9968177080154419
5,POSITIVE,0.9997594952583313
4,POSITIVE,0.9998200535774231
1,NEGATIVE,0.9997584223747253
1,NEGATIVE,0.9990811347961426
1,NEGATIVE,0.9964465498924255
1,NEGATIVE,0.9990801811218262
1,NEGATIVE,0.998099148273468
1,NEGATIVE,0.9996570348739624
5,POSITIVE,0.9997338652610779
1,NEGATIVE,0.9995866417884827
1,NEGATIVE,0.9997958540916443
5,POSITIVE,0.9998736381530762
1,NEGATIVE,0.9996558427810669
1,NEGATIVE,0.758445680141449
1,NEGATIVE,0.9998013377189636
1,NEGATIVE,0.9986341595649719
5,POSITIVE,0.9729984402656555
1,POSITIVE,0.9998506307601929
1,NEGATIVE,0.98618084192276
5,POSITIVE,0.9992085099220276
5,POSITIVE,0.9998511075973511
5,POSITIVE,0.9997537732124329
4,POSITIVE,0.9935705661773682
3,NEGATIVE,0.9992017149925232
5,NEGATIVE,0.9971767663955688
1,NEGATIVE,0.999125063419342
5,POSITIVE,0.8370205163955688
1,NEGATIVE,0.9989166259765625
1,NEGATIVE,0.9997056126594543
1,NEGATIVE,0.9974889755249023
1,POSITIVE,0.9968442916870117
2,NEGATIVE,0.9995067119598389
1,NEGATIVE,0.9941666126251221
4,POSITIVE,0.9417615532875061
1,NEGATIVE,0.978735625743866
1,NEGATIVE,0.9502969980239868
1,NEGATIVE,0.9959858059883118
1,NEGATIVE,0.9997172951698303
1,NEGATIVE,0.9992140531539917
1,NEGATIVE,0.9997623562812805
5,NEGATIVE,0.939574658870697
1,POSITIVE,0.9982858300209045
1,NEGATIVE,0.9977344274520874
1,NEGATIVE,0.9984215497970581
5,POSITIVE,0.9963157773017883
5,POSITIVE,0.9977228045463562
1,NEGATIVE,0.9975816011428833
1,NEGATIVE,0.6739831566810608
1,NEGATIVE,0.9994910955429077
5,POSITIVE,0.9998742341995239
1,NEGATIVE,0.9494897723197937
5,POSITIVE,0.9801157712936401
1,POSITIVE,0.8783173561096191
3,NEGATIVE,0.9643482565879822
1,NEGATIVE,0.9947876930236816
1,NEGATIVE,0.9964690208435059
4,POSITIVE,0.9997532963752747
1,NEGATIVE,0.9990715980529785
5,POSITIVE,0.9997236132621765
2,NEGATIVE,0.9806758165359497
1,NEGATIVE,0.9940215945243835
5,POSITIVE,0.9953038692474365
